,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,price
547,QLZ-qzsROCTaj8rM0c6QAg,volcano-rabbit-san-diego,Volcano Rabbit,https://s3-media1.fl.yelpcdn.com/bphoto/GqBqn0-EHLaP1ikuNbL_iA/o.jpg,False,https://www.yelp.com/biz/volcano-rabbit-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,485,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,['delivery'],+16192328226,(619) 232-8226,8884.227610091064,32.710818,-117.159833,527 5th Ave,,,San Diego,92101,US,CA,"['527 5th Ave', 'San Diego, CA 92101']",$$
548,gh1r0PvTWoTpjcj2JW4c8w,common-theory-san-diego-3,Common Theory,https://s3-media4.fl.yelpcdn.com/bphoto/u5S738CUnRNEYNYto12njg/o.jpg,False,https://www.yelp.com/biz/common-theory-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1322,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,['delivery'],+16197806689,(619) 780-6689,4310.907679952882,32.8293223613103,-117.152758134918,4805 Convoy St,,,San Diego,92111,US,CA,"['4805 Convoy St', 'San Diego, CA 92111']",$$
549,5tPanCXIR1XhlMfU_O215Q,santanas-mexican-food-san-diego-10,Santana's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/t0cM_glkn67SyV0-1to3uw/o.jpg,False,https://www.yelp.com/biz/santanas-mexican-food-san-diego-10?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,289,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,['delivery'],+18584831227,(858) 483-1227,7001.577797936261,32.80248,-117.22783,2303 Garnet Ave,,,San Diego,92109,US,CA,"['2303 Garnet Ave', 'San Diego, CA 92109']",$
550,bmRcvT0HZ4UqfAmetSbXYQ,antojitos-colombianos-restaurant-san-diego-2,Antojitos Colombianos Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Zjsezl5Kdo56Sepal2SbcA/o.jpg,False,https://www.yelp.com/biz/antojitos-colombianos-restaurant-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,395,"[{'alias': 'colombian', 'title': 'Colombian'}]",4.5,"['delivery', 'pickup']",+16192370396,(619) 237-0396,9373.731062844923,32.7066043,-117.1451566,2040 Imperial Ave,,,San Diego,92102,US,CA,"['2040 Imperial Ave', 'San Diego, CA 92102']",$$
551,YK05f3_Tuq-_i7d7kp4XZA,the-henry-coronado-2,The Henry,https://s3-media4.fl.yelpcdn.com/bphoto/B9xg1Hs4ur-y-LJ_8WBRdQ/o.jpg,False,https://www.yelp.com/biz/the-henry-coronado-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,573,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],+16197621022,(619) 762-1022,11978.238011003326,32.6849649,-117.1793566,1031 Orange Ave,,,Coronado,92118,US,CA,"['1031 Orange Ave', 'Coronado, CA 92118']",$$
552,IK0tilKiJe1WyaV0iXel9Q,taqueria-imperial-san-diego,Taqueria Imperial,https://s3-media3.fl.yelpcdn.com/bphoto/qP8EMOyPhOcpona9wvcJkA/o.jpg,False,https://www.yelp.com/biz/taqueria-imperial-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,232,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,['delivery'],,,13136.127869841343,32.7120978287144,-117.049094460855,6900 Lisbon St,,,San Diego,92114,US,CA,"['6900 Lisbon St', 'San Diego, CA 92114']",$
553,rtD26V2GG7jLNeWQgmmpXg,mananas-mexican-food-ramona,Mananas Mexican Food,https://s3-media3.fl.yelpcdn.com/bphoto/nmeyWbyRqa0z7mWg3j88HQ/o.jpg,False,https://www.yelp.com/biz/mananas-mexican-food-ramona?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,118,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,['pickup'],+17607887601,(760) 788-7601,38354.67216596097,33.0409,-116.87133,1137 Main St,,,Ramona,92065,US,CA,"['1137 Main St', 'Ramona, CA 92065']",$
554,umUcgNH5IFdr-8Aq_UWeNQ,estradas-mexican-food-santee-4,Estrada's Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/6ebIPFhSSTHBMI7qogHS-Q/o.jpg,False,https://www.yelp.com/biz/estradas-mexican-food-santee-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,53,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,['delivery'],+16194492103,(619) 449-2103,15989.96048710241,32.85297797337,-116.999919600785,9630 Carlton Hills Blvd,,,Santee,92071,US,CA,"['9630 Carlton Hills Blvd', 'Santee, CA 92071']",$$
555,iZpTyhq5cboqdxMWy4pQ1w,alvaros-mexican-food-san-diego,Alvaro's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/LGOUCK5I3iEaRJB7vjsc0g/o.jpg,False,https://www.yelp.com/biz/alvaros-mexican-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,304,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['delivery', 'pickup']",+18584863637,(858) 486-3637,18281.06085184979,32.9473996,-117.0960693,12608 Sabre Springs Pkwy,,,San Diego,92128,US,CA,"['12608 Sabre Springs Pkwy', 'San Diego, CA 92128']",$
556,tk80khhGpGWRDoAtT__r2Q,social-eats-san-diego,Social Eats,https://s3-media1.fl.yelpcdn.com/bphoto/sKQYbDsd0_M2xs5bpuIWnw/o.jpg,False,https://www.yelp.com/biz/social-eats-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chinese', 'title': 'Chinese'}]",5.0,"['delivery', 'pickup']",+18589990253,(858) 999-0253,9091.263834259815,32.797607898431735,-117.25098318898668,1037 Garnet Ave,,,San Diego,92109,US,CA,"['1037 Garnet Ave', 'San Diego, CA 92109']",
557,NMoE_qUpJq9AXsFyllVRTg,mexicali-street-tacos-san-diego,Mexicali Street Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/JhBfXgdKDfySUsgfxZA86Q/o.jpg,False,https://www.yelp.com/biz/mexicali-street-tacos-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,36,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['delivery', 'pickup']",+16192805452,(619) 280-5452,5047.701590375322,32.75501,-117.12048,3383 El Cajon Blvd,,,San Diego,92104,US,CA,"['3383 El Cajon Blvd', 'San Diego, CA 92104']",
558,d7AqnaQIgsZsU4wSsJ4Ugw,comidas-estrella-michoacana-mexican-food-catering-el-cajon,Comidas Estrella michoacana/Mexican food catering,https://s3-media2.fl.yelpcdn.com/bphoto/hEGE5DY-QvZla1MEOWoLQw/o.jpg,False,https://www.yelp.com/biz/comidas-estrella-michoacana-mexican-food-catering-el-cajon?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",5.0,[],+16192492857,(619) 249-2857,20263.241842036085,32.81285,-116.93902,1221 Greenfield Dr,,,El Cajon,92021,US,CA,"['1221 Greenfield Dr', 'El Cajon, CA 92021']",
559,Xz7zUP3bBwT5WgJpP-TjhA,silvia-pupuseria-national-city,Silvia Pupuseria,https://s3-media2.fl.yelpcdn.com/bphoto/hyUtZ84o6dxklTq46Pn9yA/o.jpg,False,https://www.yelp.com/biz/silvia-pupuseria-national-city?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,211,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['delivery', 'pickup']",+16197736009,(619) 773-6009,13581.427213684645,32.6781542,-117.0973039,916 E 8th St,Ste 106,,National City,91950,US,CA,"['916 E 8th St', 'Ste 106', 'National City, CA 91950']",$
560,3jf-JersLyZJXSifOuVZ9w,litickers-mexican-and-vegan-cuisine-san-diego-2,Litickers Mexican and vegan Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/ZtkaSXbF5i1AGvyMF5X5ww/o.jpg,False,https://www.yelp.com/biz/litickers-mexican-and-vegan-cuisine-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,216,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",3.5,"['delivery', 'pickup']",+16192241052,(619) 224-1052,9640.66554954457,32.75146,-117.24618,4955 Voltaire St,,,San Diego,92107,US,CA,"['4955 Voltaire St', 'San Diego, CA 92107']",$
561,bKg-66BQeNY5vCVohFfJlQ,sabores-colombianos-san-diego-2,Sabores Colombianos,https://s3-media2.fl.yelpcdn.com/bphoto/qt9eCSt3YBFypsc56sBODw/o.jpg,False,https://www.yelp.com/biz/sabores-colombianos-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,249,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,['delivery'],+16197567742,(619) 756-7742,5932.538665272595,32.7496993544011,-117.113297098041,3695 University Ave,,,San Diego,92104,US,CA,"['3695 University Ave', 'San Diego, CA 92104']",$$
562,MY02VYFZSXCxtrovre8ehw,cotijas-mexican-grill-san-diego-3,Cotijas Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/VqXtPToxiTVAbNcloIub4Q/o.jpg,False,https://www.yelp.com/biz/cotijas-mexican-grill-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,350,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],+18585385543,(858) 538-5543,18910.05492739349,32.95896,-117.12577,9335 Paseo Montalban,,,San Diego,92129,US,CA,"['9335 Paseo Montalban', 'San Diego, CA 92129']",$
563,cLwZdy_81ZeIPk2iwTl0pg,dock-house-baja-grill-san-diego,Dock House Baja Grill,https://s3-media1.fl.yelpcdn.com/bphoto/bH3lsRxyYUh3hWDsC00z0A/o.jpg,False,https://www.yelp.com/biz/dock-house-baja-grill-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,10,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],+16192263901,(619) 226-3901,7446.8405538094685,32.7656854620002,-117.228034850246,500 Sea World Dr,,,San Diego,92109,US,CA,"['500 Sea World Dr', 'San Diego, CA 92109']",$
564,OWzeq7PKX56z_gHHd1vqlA,california-s-taco-shop-san-diego-3,California’s Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/Nc_wVYcvPgT7-hLcf6iaLA/o.jpg,False,https://www.yelp.com/biz/california-s-taco-shop-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,159,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,"['delivery', 'pickup']",+16192751149,(619) 275-1149,3743.4038337808597,32.7963829040527,-117.193572998047,3066 Clairemont Dr,,,San Diego,92117,US,CA,"['3066 Clairemont Dr', 'San Diego, CA 92117']",$
565,_zFYC91bOjXC9EdsT8VnVQ,parc-bistro-brasserie-san-diego,Parc Bistro-Brasserie,https://s3-media2.fl.yelpcdn.com/bphoto/nXMP3P6A6VTJlOaOuQ8E_g/o.jpg,False,https://www.yelp.com/biz/parc-bistro-brasserie-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,556,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",+16197951501,(619) 795-1501,6297.605622138282,32.734191,-117.160497,2760 5th Ave,,,San Diego,92103,US,CA,"['2760 5th Ave', 'San Diego, CA 92103']",$$$
566,lcPPsJqXUDz-meGafTZhww,alpine-taco-shop-alpine,Alpine Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/N9JANdqRs5zdgJeDoa83EA/o.jpg,False,https://www.yelp.com/biz/alpine-taco-shop-alpine?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,87,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],+16194458907,(619) 445-8907,35955.60050038666,32.837059,-116.7733313,1903A Alpine Blvd,,,Alpine,91901,US,CA,"['1903A Alpine Blvd', 'Alpine, CA 91901']",$
567,_vIxE1DMSa4eA7JBntijKA,robertos-taco-shop-pb-san-diego-2,Roberto's Taco Shop PB,https://s3-media3.fl.yelpcdn.com/bphoto/RTZYmkTuiMSV_TWibh6JFA/o.jpg,False,https://www.yelp.com/biz/robertos-taco-shop-pb-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,62,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['delivery', 'pickup']",+18588867243,(858) 886-7243,7789.709552836257,32.8014,-117.23655,1858 Garnet Ave,,,San Diego,92109,US,CA,"['1858 Garnet Ave', 'San Diego, CA 92109']",
568,ZSxrKN5jdbgCvw5jfroHUA,acapulco-bay-seafood-san-diego,Acapulco Bay Seafood,https://s3-media3.fl.yelpcdn.com/bphoto/NPNSrNPCBLaP755X9Pt6Tw/o.jpg,False,https://www.yelp.com/biz/acapulco-bay-seafood-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,59,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,[],+18583526301,(858) 352-6301,9292.41830670817,32.7726962998776,-117.251182409822,3231 Mission Blvd,,,San Diego,92109,US,CA,"['3231 Mission Blvd', 'San Diego, CA 92109']",$$
569,XmD2EdBmZV6NWSZ8T9UqmA,los-tapatios-san-diego-2,Los Tapatios,https://s3-media1.fl.yelpcdn.com/bphoto/vgFuUqpZX-IkK-5V2ZFe4A/o.jpg,False,https://www.yelp.com/biz/los-tapatios-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,44,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16194346836,(619) 434-6836,15232.155314324926,32.6760092808199,-117.064796201885,2335 Reo Dr,,,San Diego,92139,US,CA,"['2335 Reo Dr', 'San Diego, CA 92139']",$
570,_P5LJVRiX1RW2GdGnAJOag,the-avenue-sports-bar-san-diego,The Avenue Sports Bar,https://s3-media4.fl.yelpcdn.com/bphoto/-4OD1VvWw8fXi_9mn5Gh8A/o.jpg,False,https://www.yelp.com/biz/the-avenue-sports-bar-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,5,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.0,[],+16192823412,(619) 282-3412,5513.226169385078,32.75001,-117.1201674,3412 University Ave,,,San Diego,92104,US,CA,"['3412 University Ave', 'San Diego, CA 92104']",
571,0eX616jKUBkLaupbehnTVA,dos-palmas-cafe-san-diego-2,Dos Palmas Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/02aEC-Svf7lNQwQj56es_Q/o.jpg,False,https://www.yelp.com/biz/dos-palmas-cafe-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,232,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['delivery', 'pickup']",+16194964343,(619) 496-4343,4667.892645128535,32.7635917663574,-117.115859985352,3562 Adams Ave,,,San Diego,92116,US,CA,"['3562 Adams Ave', 'San Diego, CA 92116']",$
572,7A5zwHO6eI67rTF8J2s84g,homemade-mexican-food-san-diego,Homemade Mexican Food,https://s3-media3.fl.yelpcdn.com/bphoto/A4HqjxD4PlvUucugkYF67w/o.jpg,False,https://www.yelp.com/biz/homemade-mexican-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,[],+16193664196,(619) 366-4196,6878.675457010849,32.7505912780762,-117.097938537598,4054 45th St,,,San Diego,92105,US,CA,"['4054 45th St', 'San Diego, CA 92105']",$
573,Rzkwe4U44FdAU1jYPbym8w,sayulitas-mexican-food-san-marcos-2,Sayulitas Mexican Food,https://s3-media2.fl.yelpcdn.com/bphoto/GkrGWhiUJrunBY8Iz42qXw/o.jpg,False,https://www.yelp.com/biz/sayulitas-mexican-food-san-marcos-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,145,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'filipino', 'title': 'Filipino'}]",4.0,"['delivery', 'pickup']",+17604808361,(760) 480-8361,38139.735563730144,33.1323813,-117.12009751469205,630 Nordahl Rd,Ste Q,,San Marcos,92069,US,CA,"['630 Nordahl Rd', 'Ste Q', 'San Marcos, CA 92069']",$$
574,8OtDKH-nHlTzeFzmTTGLPg,my-urban-eats-food-truck-san-diego,My Urban Eats Food Truck,https://s3-media3.fl.yelpcdn.com/bphoto/Ev11aNMOV7ZZGngzeY4acg/o.jpg,False,https://www.yelp.com/biz/my-urban-eats-food-truck-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,60,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,[],+16197524451,(619) 752-4451,6015.425479411432,32.8228152,-117.1008559,10601G Tierrasanta Blvd,Ste 300,,San Diego,92124,US,CA,"['10601G Tierrasanta Blvd', 'Ste 300', 'San Diego, CA 92124']",$$
575,D1BgptUd4AZUp4VkcqREbQ,el-puerto-taco-shop-spring-valley,El Puerto Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/zwJlYPuov6nH-4HH2YzH7A/o.jpg,False,https://www.yelp.com/biz/el-puerto-taco-shop-spring-valley?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,314,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16194623731,(619) 462-3731,15045.058230195727,32.736312,-117.006721,2836 Bancroft Dr,,,Spring Valley,91977,US,CA,"['2836 Bancroft Dr', 'Spring Valley, CA 91977']",$
576,YY1P0fxvPSiG0W5rtt14aQ,tamales-jovita-escondido,Tamales Jovita,https://s3-media1.fl.yelpcdn.com/bphoto/HT7KM2TWB2f3PEwPVp9XQA/o.jpg,False,https://www.yelp.com/biz/tamales-jovita-escondido?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,125,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,['delivery'],+17604702547,(760) 470-2547,37365.93630986268,33.1213587,-117.0823195,158 W Grand Ave,,,Escondido,92025,US,CA,"['158 W Grand Ave', 'Escondido, CA 92025']",$
577,AKxceDKfz-H5Vth-BecS8g,nola-on-5th-san-diego,NOLA on 5th,https://s3-media4.fl.yelpcdn.com/bphoto/KbVQsg5WzTV3r81Ga2ys8g/o.jpg,False,https://www.yelp.com/biz/nola-on-5th-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,50,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,[],+18584446173,(858) 444-6173,5125.721742362289,32.74476317045636,-117.16022858501792,3683 Fifth Ave,,,San Diego,92103,US,CA,"['3683 Fifth Ave', 'San Diego, CA 92103']",$$
578,kRPYqJIEd0qZryvh1sQXzQ,palominos-mexican-and-seafood-restaurant-spring-valley,Palominos Mexican & Seafood Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/7cmE8ZzUu-N0QBCfTa6ktA/o.jpg,False,https://www.yelp.com/biz/palominos-mexican-and-seafood-restaurant-spring-valley?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,70,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16196708220,(619) 670-8220,18721.346241737057,32.7262383,-116.9690704,2615 Sweetwater Spring Blvd,,,Spring Valley,91978,US,CA,"['2615 Sweetwater Spring Blvd', 'Spring Valley, CA 91978']",$
579,mtEc98Z6xj74kpP5W0DWFA,el-rincon-restaurant-san-ysidro,El Rincon Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/rjXaHt0ZmfihcV9bxmTTyg/o.jpg,False,https://www.yelp.com/biz/el-rincon-restaurant-san-ysidro?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,208,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",+16192070079,(619) 207-0079,28343.326399535865,32.5526198,-117.0449758,119 W San Ysidro Blvd,,,San Ysidro,92173,US,CA,"['119 W San Ysidro Blvd', 'San Ysidro, CA 92173']",$$
580,JkCexv9IS8GB51Yk9X2MmQ,don-panchos-taco-shop-imperial-beach,Don Panchos Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/PKDXpSPtTxcIyam4dDObTQ/o.jpg,False,https://www.yelp.com/biz/don-panchos-taco-shop-imperial-beach?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,266,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,[],+16194297034,(619) 429-7034,23105.000494097225,32.584963,-117.118397,690 Hwy 75,,,Imperial Beach,91932,US,CA,"['690 Hwy 75', 'Imperial Beach, CA 91932']",$
581,5Bv4EHzWLAoqUfCiKNqpzA,alberts-fresh-mexican-food-lakeside-3,Albert's Fresh Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/EF8nuFMgoTtqqCcwrQIWQA/o.jpg,False,https://www.yelp.com/biz/alberts-fresh-mexican-food-lakeside-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,188,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"['delivery', 'pickup']",+16193906510,(619) 390-6510,23724.730757324793,32.8334568445554,-116.905399362155,13334 Hwy 8 Business,,,Lakeside,92040,US,CA,"['13334 Hwy 8 Business', 'Lakeside, CA 92040']",$
582,z2Mk1v5ilGr_JwMc11K0mQ,mi-guadalajara-escondido,Mi Guadalajara,https://s3-media3.fl.yelpcdn.com/bphoto/pJdzNp262nM-F-WxbX4ksQ/o.jpg,False,https://www.yelp.com/biz/mi-guadalajara-escondido?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,464,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,['delivery'],+17607464371,(760) 746-4371,36892.77026064101,33.117513,-117.086754,525 W 2nd Ave,,,Escondido,92025,US,CA,"['525 W 2nd Ave', 'Escondido, CA 92025']",$$
